Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,midday,Traffic Situation
0.6595744680851064,0.3,5,0.7657142857142857,0.17142857142857143,0.44,0.21666666666666667,0.6395348837209301,0,0
0.6808510638297872,0.3,5,0.38857142857142857,0.12857142857142856,0.28,0.2833333333333333,0.3565891472868217,0,3
0.7021276595744681,0.3,5,0.16,0.17142857142857143,0.18,0.1,0.1511627906976744,0,2
0.723404255319149,0.3,5,0.3657142857142857,0.12857142857142856,0.52,0.15,0.3565891472868217,0,1
0.7446808510638299,0.3,5,0.3657142857142857,0.17142857142857143,0.2,0.08333333333333333,0.2906976744186046,0,2
0.7659574468085106,0.3,5,0.2857142857142857,0.15714285714285714,0.18,0.2833333333333333,0.27519379844961234,0,2
0.7872340425531915,0.3,5,0.15428571428571428,0.09999999999999999,0.54,0.2,0.2209302325581395,0,3
0.8085106382978724,0.3,5,0.2742857142857143,0.18571428571428572,0.14,0.08333333333333333,0.2209302325581395,0,2
0.8297872340425532,0.3,5,0.1657142857142857,0.14285714285714285,0.18,0.5833333333333334,0.2596899224806202,0,3
0.851063829787234,0.3,5,0.15428571428571428,0.14285714285714285,0.2,0.43333333333333335,0.2209302325581395,0,3
0.8723404255319149,0.3,5,0.24,0.14285714285714285,0.1,0.4166666666666667,0.2558139534883721,0,3
0.8936170212765958,0.3,5,0.13142857142857142,0.0,0.1,0.48333333333333334,0.15891472868217052,0,3
0.9148936170212766,0.3,5,0.17142857142857143,0.09999999999999999,0.26,0.5666666666666667,0.26356589147286824,0,3
0.9361702127659576,0.3,5,0.18857142857142856,0.14285714285714285,0.16,0.5166666666666666,0.2558139534883721,1,3
0.9574468085106383,0.3,5,0.15428571428571428,0.04285714285714286,0.24,0.5833333333333334,0.2364341085271318,1,3
0.9787234042553191,0.3,5,0.27999999999999997,0.07142857142857142,0.24,0.48333333333333334,0.3062015503875969,1,3
1.0000000000000002,0.3,5,0.26857142857142857,0.02857142857142857,0.24,0.48333333333333334,0.28682170542635654,1,3
0.0,0.3,5,0.36,0.2714285714285714,0.36,0.5,0.4418604651162791,1,3
0.021276595744680854,0.3,5,0.38857142857142857,0.21428571428571427,0.06,0.2833333333333333,0.33720930232558133,1,2
0.04255319148936172,0.3,5,0.09142857142857143,0.2571428571428571,0.36,0.3833333333333333,0.22868217054263565,1,3
0.06382978723404255,0.3,5,0.3314285714285714,0.15714285714285714,0.32,0.18333333333333332,0.31007751937984496,1,3
0.0851063829787234,0.3,5,0.01142857142857143,0.24285714285714285,0.4,0.3,0.15891472868217052,1,3
0.10638297872340426,0.3,5,0.4057142857142857,0.21428571428571427,0.64,0.2833333333333333,0.4612403100775193,1,1
0.12765957446808512,0.3,5,0.30857142857142855,0.19999999999999998,0.36,0.4666666666666667,0.3798449612403101,1,3
0.14893617021276595,0.3,5,0.48571428571428565,0.12857142857142856,0.06,0.23333333333333334,0.3682170542635659,1,3
0.17021276595744683,0.3,5,0.0,0.18571428571428572,0.08,0.3333333333333333,0.08139534883720931,1,3
0.19148936170212766,0.3,5,0.16,0.2571428571428571,0.44,0.3833333333333333,0.2906976744186046,1,3
0.21276595744680848,0.3,5,0.19428571428571428,0.2714285714285714,0.26,0.3833333333333333,0.2829457364341085,1,3
0.23404255319148937,0.3,5,0.8285714285714285,0.3,0.2,0.23333333333333334,0.6744186046511628,1,0
0.2553191489361702,0.3,5,0.6914285714285714,0.3857142857142857,0.8,0.31666666666666665,0.7403100775193798,1,0
0.2765957446808511,0.3,5,0.7942857142857143,0.09999999999999999,0.7000000000000001,0.2833333333333333,0.7054263565891472,1,0
0.2978723404255319,0.3,5,0.8,0.18571428571428572,0.24,0.3,0.6472868217054263,1,0
0.3191489361702128,0.3,5,0.6628571428571428,0.41428571428571426,0.54,0.25,0.6627906976744186,1,0
0.3404255319148936,0.3,5,0.8285714285714285,0.3,0.74,0.31666666666666665,0.7984496124031008,1,0
0.3617021276595745,0.3,5,0.6685714285714286,0.11428571428571428,0.2,0.18333333333333332,0.5038759689922481,1,3
0.3829787234042553,0.3,5,0.7085714285714285,0.2857142857142857,0.7000000000000001,0.3,0.7015503875968991,1,0
0.4042553191489362,0.3,5,0.6228571428571429,0.09999999999999999,0.78,0.31666666666666665,0.6124031007751938,1,0
0.4255319148936171,0.3,5,0.5942857142857143,0.14285714285714285,0.52,0.2833333333333333,0.5465116279069767,1,1
0.44680851063829785,0.3,5,0.5485714285714286,0.3142857142857143,0.48,0.3,0.5581395348837209,1,3
0.46808510638297873,0.3,5,0.49142857142857144,0.18571428571428572,0.16,0.2,0.3992248062015503,1,3
0.4893617021276596,0.3,5,0.48571428571428565,0.24285714285714285,0.2,0.18333333333333332,0.4147286821705426,1,3
0.5106382978723404,0.3,5,0.5828571428571429,0.02857142857142857,0.3,0.5833333333333334,0.5348837209302325,1,1
0.5319148936170213,0.3,5,0.3485714285714286,0.09999999999999999,0.1,0.36666666666666664,0.3062015503875969,1,3
0.5531914893617021,0.3,5,0.5314285714285715,0.07142857142857142,0.14,0.5,0.4612403100775193,1,3
0.574468085106383,0.3,5,0.49142857142857144,0.14285714285714285,0.34,0.4666666666666667,0.4844961240310077,1,3
0.5957446808510638,0.3,5,0.44,0.05714285714285714,0.18,0.3333333333333333,0.3643410852713178,1,3
0.6170212765957447,0.3,5,0.34285714285714286,0.14285714285714285,0.38,0.3,0.3527131782945736,1,3
0.6382978723404256,0.3,5,0.27999999999999997,0.04285714285714286,0.4,0.25,0.27519379844961234,1,3
0.6595744680851064,0.3,5,0.41714285714285715,0.08571428571428572,0.32,0.5833333333333334,0.4418604651162791,1,1
0.6808510638297872,0.3,5,0.37142857142857144,0.2857142857142857,0.2,0.55,0.43410852713178294,1,1
0.7021276595744681,0.3,5,0.48571428571428565,0.12857142857142856,0.22,0.18333333333333332,0.3875968992248062,1,3
0.723404255319149,0.3,5,0.52,0.0,0.38,0.3833333333333333,0.4534883720930232,1,3
0.7446808510638299,0.3,5,0.051428571428571435,0.014285714285714285,0.0,0.45,0.08139534883720931,1,3
0.7659574468085106,0.3,5,0.01142857142857143,0.014285714285714285,0.0,0.6,0.08914728682170542,1,3
0.7872340425531915,0.3,5,0.022857142857142857,0.0,0.04,0.5833333333333334,0.09689922480620153,1,3
0.8085106382978724,0.3,5,0.01142857142857143,0.0,0.0,0.5666666666666667,0.07751937984496124,1,3
0.8297872340425532,0.3,5,0.034285714285714294,0.0,0.02,0.55,0.09302325581395349,1,3
0.851063829787234,0.3,5,0.034285714285714294,0.02857142857142857,0.04,0.6666666666666666,0.1317829457364341,1,3
0.8723404255319149,0.3,5,0.034285714285714294,0.014285714285714285,0.0,0.5166666666666666,0.08527131782945735,1,3
0.8936170212765958,0.3,5,0.022857142857142857,0.02857142857142857,0.02,0.3333333333333333,0.042635658914728675,1,3
0.9148936170212766,0.3,5,0.017142857142857144,0.014285714285714285,0.04,0.5166666666666666,0.08139534883720931,1,3
0.9361702127659576,0.3333333333333333,6,0.022857142857142857,0.014285714285714285,0.04,0.48333333333333334,0.07751937984496124,0,3
0.9574468085106383,0.3333333333333333,6,0.04000000000000001,0.02857142857142857,0.02,0.5333333333333333,0.1007751937984496,0,3
0.9787234042553191,0.3333333333333333,6,0.034285714285714294,0.02857142857142857,0.02,0.55,0.1007751937984496,0,3
1.0000000000000002,0.3333333333333333,6,0.01142857142857143,0.0,0.0,0.48333333333333334,0.05813953488372092,0,3
0.0,0.3333333333333333,6,0.0,0.014285714285714285,0.04,0.35,0.031007751937984496,0,3
0.021276595744680854,0.3333333333333333,6,0.04571428571428572,0.014285714285714285,0.04,0.3333333333333333,0.05813953488372092,0,3
0.04255319148936172,0.3333333333333333,6,0.01142857142857143,0.014285714285714285,0.0,0.6666666666666666,0.10465116279069767,0,3
0.06382978723404255,0.3333333333333333,6,0.04571428571428572,0.02857142857142857,0.04,0.5,0.1007751937984496,0,3
0.0851063829787234,0.3333333333333333,6,0.02857142857142857,0.0,0.04,0.5833333333333334,0.1007751937984496,0,3
0.10638297872340426,0.3333333333333333,6,0.05714285714285715,0.02857142857142857,0.04,0.5333333333333333,0.11627906976744184,0,3
0.12765957446808512,0.3333333333333333,6,0.017142857142857144,0.02857142857142857,0.04,0.43333333333333335,0.06589147286821703,0,3
0.14893617021276595,0.3333333333333333,6,0.034285714285714294,0.0,0.0,0.4666666666666667,0.0697674418604651,0,3
0.17021276595744683,0.3333333333333333,6,0.01142857142857143,0.0,0.02,0.6,0.08914728682170542,0,3
0.19148936170212766,0.3333333333333333,6,0.017142857142857144,0.0,0.02,0.5333333333333333,0.07751937984496124,0,3
0.21276595744680848,0.3333333333333333,6,0.05714285714285715,0.014285714285714285,0.0,0.5833333333333334,0.11627906976744184,0,3
0.23404255319148937,0.3333333333333333,6,0.022857142857142857,0.014285714285714285,0.0,0.55,0.08527131782945735,0,3
0.2553191489361702,0.3333333333333333,6,0.38285714285714284,0.09999999999999999,0.04,0.23333333333333334,0.28682170542635654,0,2
0.2765957446808511,0.3333333333333333,6,0.33714285714285713,0.09999999999999999,0.14,0.3333333333333333,0.29844961240310075,0,3
0.2978723404255319,0.3333333333333333,6,0.45714285714285713,0.11428571428571428,0.1,0.23333333333333334,0.3527131782945736,0,3
0.3191489361702128,0.3333333333333333,6,0.38857142857142857,0.08571428571428572,0.12,0.25,0.3062015503875969,0,2
0.3404255319148936,0.3333333333333333,6,0.29714285714285715,0.0,0.0,0.25,0.19767441860465115,0,2
0.3617021276595745,0.3333333333333333,6,0.4342857142857143,0.05714285714285714,0.08,0.4,0.3565891472868217,0,3
0.3829787234042553,0.3333333333333333,6,0.27999999999999997,0.08571428571428572,0.06,0.3,0.23255813953488372,0,2
0.4042553191489362,0.3333333333333333,6,0.5257142857142857,0.3142857142857143,0.46,0.2,0.5155038759689922,0,3
0.4255319148936171,0.3333333333333333,6,0.5942857142857143,0.14285714285714285,0.28,0.21666666666666667,0.4844961240310077,0,3
0.44680851063829785,0.3333333333333333,6,0.5542857142857143,0.32857142857142857,0.46,0.18333333333333332,0.5348837209302325,0,3
0.46808510638297873,0.3333333333333333,6,0.7428571428571429,0.18571428571428572,0.36,0.1,0.5852713178294573,0,0
0.4893617021276596,0.3333333333333333,6,0.5714285714285714,0.17142857142857143,0.26,0.15,0.45736434108527124,0,3
0.5106382978723404,0.3333333333333333,6,0.48571428571428565,0.24285714285714285,0.38,0.13333333333333333,0.437984496124031,0,3
0.5319148936170213,0.3333333333333333,6,0.5657142857142857,0.19999999999999998,0.38,0.11666666666666667,0.4767441860465116,0,3
0.5531914893617021,0.3333333333333333,6,0.7371428571428571,0.2857142857142857,0.48,0.13333333333333333,0.6395348837209301,0,0
0.574468085106383,0.3333333333333333,6,0.6571428571428571,0.37142857142857144,0.34,0.13333333333333333,0.5813953488372092,0,0
0.5957446808510638,0.3333333333333333,6,0.7828571428571428,0.2714285714285714,0.32,0.08333333333333333,0.624031007751938,0,0
0.6170212765957447,0.3333333333333333,6,0.6628571428571428,0.39999999999999997,0.4,0.25,0.631782945736434,0,0
0.6382978723404256,0.3333333333333333,6,0.45714285714285713,0.37142857142857144,0.34,0.15,0.4496124031007751,0,3
0.6595744680851064,0.3333333333333333,6,0.7714285714285715,0.21428571428571427,0.28,0.2,0.6201550387596899,0,0
0.6808510638297872,0.3333333333333333,6,0.36,0.17142857142857143,0.58,0.2,0.3875968992248062,0,1
0.7021276595744681,0.3333333333333333,6,0.2914285714285714,0.09999999999999999,0.28,0.25,0.27519379844961234,0,2
0.723404255319149,0.3333333333333333,6,0.16,0.19999999999999998,0.24,0.31666666666666665,0.2209302325581395,0,3
0.7446808510638299,0.3333333333333333,6,0.32,0.12857142857142856,0.36,0.1,0.2829457364341085,0,3
0.7659574468085106,0.3333333333333333,6,0.17714285714285713,0.14285714285714285,0.48,0.23333333333333334,0.24418604651162792,0,3
0.7872340425531915,0.3333333333333333,6,0.29714285714285715,0.18571428571428572,0.44,0.31666666666666665,0.34883720930232553,0,3
0.8085106382978724,0.3333333333333333,6,0.33714285714285713,0.12857142857142856,0.4,0.31666666666666665,0.3527131782945736,0,3
0.8297872340425532,0.3333333333333333,6,0.14285714285714285,0.09999999999999999,0.02,0.5166666666666666,0.18604651162790695,0,3
0.851063829787234,0.3333333333333333,6,0.27999999999999997,0.14285714285714285,0.2,0.4666666666666667,0.313953488372093,0,3
0.8723404255319149,0.3333333333333333,6,0.13142857142857142,0.07142857142857142,0.24,0.48333333333333334,0.2054263565891473,0,3
0.8936170212765958,0.3333333333333333,6,0.2571428571428571,0.02857142857142857,0.08,0.5,0.25193798449612403,0,3
0.9148936170212766,0.3333333333333333,6,0.3142857142857143,0.05714285714285714,0.06,0.43333333333333335,0.2790697674418604,0,3
0.9361702127659576,0.3333333333333333,6,0.19428571428571428,0.05714285714285714,0.08,0.5,0.21705426356589144,1,3
0.9574468085106383,0.3333333333333333,6,0.15428571428571428,0.014285714285714285,0.24,0.45,0.19767441860465115,1,3
0.9787234042553191,0.3333333333333333,6,0.30857142857142855,0.04285714285714286,0.24,0.4666666666666667,0.313953488372093,1,3
1.0000000000000002,0.3333333333333333,6,0.33714285714285713,0.12857142857142856,0.18,0.4166666666666667,0.33333333333333337,1,3
0.0,0.3333333333333333,6,0.26857142857142857,0.24285714285714285,0.34,0.35,0.33333333333333337,1,3
0.021276595744680854,0.3333333333333333,6,0.52,0.19999999999999998,0.06,0.36666666666666664,0.4418604651162791,1,3
0.04255319148936172,0.3333333333333333,6,0.32,0.11428571428571428,0.42,0.4,0.36046511627906974,1,3
0.06382978723404255,0.3333333333333333,6,0.5428571428571428,0.09999999999999999,0.22,0.36666666666666664,0.4612403100775193,1,3
0.0851063829787234,0.3333333333333333,6,0.005714285714285717,0.11428571428571428,0.64,0.4,0.18992248062015502,1,3
0.10638297872340426,0.3333333333333333,6,0.4742857142857143,0.19999999999999998,0.64,0.43333333333333335,0.5387596899224806,1,1
0.12765957446808512,0.3333333333333333,6,0.1257142857142857,0.19999999999999998,0.3,0.3833333333333333,0.22480620155038758,1,3
0.14893617021276595,0.3333333333333333,6,0.09714285714285716,0.21428571428571427,0.42,0.16666666666666666,0.18217054263565893,1,3
0.17021276595744683,0.3333333333333333,6,0.2742857142857143,0.07142857142857142,0.34,0.35,0.2906976744186046,1,3
0.19148936170212766,0.3333333333333333,6,0.32,0.15714285714285714,0.54,0.36666666666666664,0.3875968992248062,1,1
0.21276595744680848,0.3333333333333333,6,0.3942857142857143,0.18571428571428572,0.1,0.43333333333333335,0.375968992248062,1,3
0.23404255319148937,0.3333333333333333,6,0.6628571428571428,0.09999999999999999,0.32,0.3333333333333333,0.5542635658914729,1,3
0.2553191489361702,0.3333333333333333,6,0.6,0.12857142857142856,0.74,0.21666666666666667,0.5736434108527131,1,0
0.2765957446808511,0.3333333333333333,6,0.6342857142857142,0.17142857142857143,0.78,0.2,0.6124031007751938,1,0
0.2978723404255319,0.3333333333333333,6,0.5428571428571428,0.3857142857142857,0.78,0.21666666666666667,0.6124031007751938,1,0
0.3191489361702128,0.3333333333333333,6,0.6457142857142857,0.15714285714285714,0.56,0.18333333333333332,0.5697674418604651,1,0
0.3404255319148936,0.3333333333333333,6,0.7542857142857142,0.19999999999999998,0.26,0.21666666666666667,0.6046511627906976,1,0
0.3617021276595745,0.3333333333333333,6,0.7142857142857143,0.32857142857142857,0.28,0.3,0.6356589147286821,1,0
0.3829787234042553,0.3333333333333333,6,0.8057142857142857,0.18571428571428572,0.2,0.3,0.6434108527131782,1,0
0.4042553191489362,0.3333333333333333,6,0.6228571428571429,0.32857142857142857,0.38,0.18333333333333332,0.5658914728682171,1,3
0.4255319148936171,0.3333333333333333,6,0.5657142857142857,0.2571428571428571,0.3,0.25,0.507751937984496,1,3
0.44680851063829785,0.3333333333333333,6,0.6228571428571429,0.34285714285714286,0.62,0.16666666666666666,0.6124031007751938,1,0
0.46808510638297873,0.3333333333333333,6,0.48571428571428565,0.0,0.36,0.18333333333333332,0.3798449612403101,1,3
0.4893617021276596,0.3333333333333333,6,0.5142857142857142,0.02857142857142857,0.18,0.25,0.3875968992248062,1,3
0.5106382978723404,0.3333333333333333,6,0.3142857142857143,0.05714285714285714,0.14,0.4666666666666667,0.3023255813953488,1,3
0.5319148936170213,0.3333333333333333,6,0.38285714285714284,0.014285714285714285,0.18,0.5333333333333333,0.36046511627906974,1,1
0.5531914893617021,0.3333333333333333,6,0.4971428571428571,0.2857142857142857,0.22,0.5166666666666666,0.5155038759689922,1,1
0.574468085106383,0.3333333333333333,6,0.37142857142857144,0.2571428571428571,0.18,0.3833333333333333,0.38372093023255816,1,3
0.5957446808510638,0.3333333333333333,6,0.5257142857142857,0.11428571428571428,0.34,0.16666666666666666,0.43023255813953487,1,3
0.6170212765957447,0.3333333333333333,6,0.38285714285714284,0.15714285714285714,0.1,0.4,0.3527131782945736,1,3
0.6382978723404256,0.3333333333333333,6,0.3142857142857143,0.17142857142857143,0.4,0.4666666666666667,0.38372093023255816,1,3
0.6595744680851064,0.3333333333333333,6,0.3257142857142857,0.09999999999999999,0.14,0.21666666666666667,0.26356589147286824,1,2
0.6808510638297872,0.3333333333333333,6,0.4228571428571428,0.2714285714285714,0.26,0.2833333333333333,0.4147286821705426,1,3
0.7021276595744681,0.3333333333333333,6,0.4971428571428571,0.12857142857142856,0.3,0.31666666666666665,0.4418604651162791,1,3
0.723404255319149,0.3333333333333333,6,0.3257142857142857,0.014285714285714285,0.1,0.16666666666666666,0.2209302325581395,1,2
0.7446808510638299,0.3333333333333333,6,0.04571428571428572,0.0,0.02,0.65,0.12403100775193798,1,3
0.7659574468085106,0.3333333333333333,6,0.05714285714285715,0.02857142857142857,0.02,0.4,0.08139534883720931,1,3
0.7872340425531915,0.3333333333333333,6,0.04000000000000001,0.02857142857142857,0.04,0.36666666666666664,0.06589147286821703,1,3
0.8085106382978724,0.3333333333333333,6,0.0,0.0,0.0,0.6,0.07751937984496124,1,3
0.8297872340425532,0.3333333333333333,6,0.034285714285714294,0.014285714285714285,0.04,0.43333333333333335,0.07364341085271317,1,3
0.851063829787234,0.3333333333333333,6,0.005714285714285717,0.014285714285714285,0.04,0.4666666666666667,0.06201550387596899,1,3
0.8723404255319149,0.3333333333333333,6,0.005714285714285717,0.0,0.02,0.45,0.05038759689922481,1,3
0.8936170212765958,0.3333333333333333,6,0.02857142857142857,0.0,0.04,0.55,0.09302325581395349,1,3
0.9148936170212766,0.3333333333333333,6,0.0,0.0,0.02,0.45,0.046511627906976744,1,3
0.9361702127659576,0.3666666666666667,4,0.005714285714285717,0.014285714285714285,0.04,0.6166666666666667,0.09689922480620153,0,3
0.9574468085106383,0.3666666666666667,4,0.0,0.02857142857142857,0.02,0.6,0.08914728682170542,0,3
0.9787234042553191,0.3666666666666667,4,0.005714285714285717,0.014285714285714285,0.0,0.43333333333333335,0.046511627906976744,0,3
1.0000000000000002,0.3666666666666667,4,0.022857142857142857,0.02857142857142857,0.0,0.35,0.042635658914728675,0,3
0.0,0.3666666666666667,4,0.034285714285714294,0.02857142857142857,0.04,0.5833333333333334,0.1124031007751938,0,3
0.021276595744680854,0.3666666666666667,4,0.017142857142857144,0.02857142857142857,0.0,0.5666666666666667,0.08914728682170542,0,3
0.04255319148936172,0.3666666666666667,4,0.051428571428571435,0.02857142857142857,0.0,0.5833333333333334,0.11627906976744184,0,3
0.06382978723404255,0.3666666666666667,4,0.017142857142857144,0.0,0.0,0.6,0.08914728682170542,0,3
0.0851063829787234,0.3666666666666667,4,0.02857142857142857,0.014285714285714285,0.0,0.35,0.042635658914728675,0,3
0.10638297872340426,0.3666666666666667,4,0.051428571428571435,0.0,0.02,0.5833333333333334,0.1124031007751938,0,3
0.12765957446808512,0.3666666666666667,4,0.017142857142857144,0.014285714285714285,0.0,0.35,0.03488372093023255,0,3
0.14893617021276595,0.3666666666666667,4,0.04000000000000001,0.02857142857142857,0.02,0.6166666666666667,0.12015503875968991,0,3
0.17021276595744683,0.3666666666666667,4,0.05714285714285715,0.02857142857142857,0.02,0.5,0.10465116279069767,0,3
0.19148936170212766,0.3666666666666667,4,0.04000000000000001,0.02857142857142857,0.02,0.55,0.10465116279069767,0,3
0.21276595744680848,0.3666666666666667,4,0.017142857142857144,0.0,0.04,0.6333333333333333,0.10465116279069767,0,3
0.23404255319148937,0.3666666666666667,4,0.02857142857142857,0.014285714285714285,0.04,0.65,0.12015503875968991,0,3
0.2553191489361702,0.3666666666666667,4,0.48571428571428565,0.07142857142857142,0.0,0.4666666666666667,0.39534883720930236,0,3
0.2765957446808511,0.3666666666666667,4,0.29714285714285715,0.12857142857142856,0.0,0.25,0.23255813953488372,0,2
0.2978723404255319,0.3666666666666667,4,0.32,0.07142857142857142,0.0,0.18333333333333332,0.21705426356589144,0,2
0.3191489361702128,0.3666666666666667,4,0.4514285714285714,0.14285714285714285,0.12,0.26666666666666666,0.3682170542635659,0,3
0.3404255319148936,0.3666666666666667,4,0.30857142857142855,0.11428571428571428,0.1,0.3,0.2674418604651163,0,2
0.3617021276595745,0.3666666666666667,4,0.33714285714285713,0.07142857142857142,0.06,0.45,0.3023255813953488,0,3
0.3829787234042553,0.3666666666666667,4,0.38285714285714284,0.04285714285714286,0.1,0.16666666666666666,0.2674418604651163,0,2
0.4042553191489362,0.3666666666666667,4,0.5542857142857143,0.17142857142857143,0.28,0.11666666666666667,0.4418604651162791,0,3
0.4255319148936171,0.3666666666666667,4,0.7257142857142858,0.22857142857142856,0.46,0.15,0.6162790697674418,0,0
0.44680851063829785,0.3666666666666667,4,0.6228571428571429,0.15714285714285714,0.5,0.11666666666666667,0.5271317829457364,0,3
0.46808510638297873,0.3666666666666667,4,0.64,0.2571428571428571,0.44,0.2,0.5736434108527131,0,0
0.4893617021276596,0.3666666666666667,4,0.8228571428571428,0.21428571428571427,0.2,0.25,0.6511627906976744,0,0
0.5106382978723404,0.3666666666666667,4,0.5599999999999999,0.41428571428571426,0.24,0.1,0.5,0,3
0.5319148936170213,0.3666666666666667,4,0.4342857142857143,0.42857142857142855,0.32,0.08333333333333333,0.43023255813953487,0,3
0.5531914893617021,0.3666666666666667,4,0.7714285714285715,0.19999999999999998,0.24,0.2,0.6085271317829457,0,0
0.574468085106383,0.3666666666666667,4,0.4742857142857143,0.35714285714285715,0.46,0.08333333333333333,0.4651162790697674,0,3
0.5957446808510638,0.3666666666666667,4,0.8057142857142857,0.24285714285714285,0.4,0.1,0.6511627906976744,0,0
0.6170212765957447,0.3666666666666667,4,0.8171428571428572,0.22857142857142856,0.5,0.1,0.6744186046511628,0,0
0.6382978723404256,0.3666666666666667,4,0.6857142857142857,0.3,0.44,0.18333333333333332,0.6124031007751938,0,0
0.6595744680851064,0.3666666666666667,4,0.4742857142857143,0.42857142857142855,0.46,0.08333333333333333,0.4844961240310077,0,3
0.6808510638297872,0.3666666666666667,4,0.35428571428571426,0.19999999999999998,0.48,0.31666666666666665,0.3992248062015503,0,3
0.7021276595744681,0.3666666666666667,4,0.2914285714285714,0.17142857142857143,0.6,0.26666666666666666,0.36046511627906974,0,1
0.723404255319149,0.3666666666666667,4,0.39999999999999997,0.12857142857142856,0.3,0.31666666666666665,0.375968992248062,0,3
0.7446808510638299,0.3666666666666667,4,0.26857142857142857,0.11428571428571428,0.1,0.2,0.21705426356589144,0,2
0.7659574468085106,0.3666666666666667,4,0.19999999999999998,0.12857142857142856,0.5,0.2,0.25193798449612403,0,3
0.7872340425531915,0.3666666666666667,4,0.23428571428571426,0.09999999999999999,0.6,0.21666666666666667,0.2906976744186046,0,3
0.8085106382978724,0.3666666666666667,4,0.4057142857142857,0.08571428571428572,0.16,0.23333333333333334,0.32170542635658916,0,2
0.8297872340425532,0.3666666666666667,4,0.3257142857142857,0.08571428571428572,0.12,0.4166666666666667,0.3023255813953488,0,3
